-118.43132346669999;-118.4313234666999*;-118.431323466699**;-118.43132346669***;-118.4313234666****;-118.431323466*****;-118.43132346******;-118.4313234*******;-118.431323********;-118.43132*********;-118.4313**********;-118.431***********;-118.43************;-118.4*************;-118.**************;-118***************;-11****************;-1*****************;-******************;*******************
-118.43943107;-118.43943107     *;-118.43943107    **;-118.43943107   ***;-118.43943107  ****;-118.43943107 *****;-118.43943107******;-118.4394310*******;-118.439431********;-118.43943*********;-118.4394**********;-118.439***********;-118.43************;-118.4*************;-118.**************;-118***************;-11****************;-1*****************;-******************;*******************
-118.439747567;-118.439747567    *;-118.439747567   **;-118.439747567  ***;-118.439747567 ****;-118.439747567*****;-118.43974756******;-118.4397475*******;-118.439747********;-118.43974*********;-118.4397**********;-118.439***********;-118.43************;-118.4*************;-118.**************;-118***************;-11****************;-1*****************;-******************;*******************
-118.4418916785;-118.4418916785   *;-118.4418916785  **;-118.4418916785 ***;-118.4418916785****;-118.441891678*****;-118.44189167******;-118.4418916*******;-118.441891********;-118.44189*********;-118.4418**********;-118.441***********;-118.44************;-118.4*************;-118.**************;-118***************;-11****************;-1*****************;-******************;*******************
-118.447508812;-118.447508812    *;-118.447508812   **;-118.447508812  ***;-118.447508812 ****;-118.447508812*****;-118.44750881******;-118.4475088*******;-118.447508********;-118.44750*********;-118.4475**********;-118.447***********;-118.44************;-118.4*************;-118.**************;-118***************;-11****************;-1*****************;-******************;*******************
-118.44880925;-118.44880925     *;-118.44880925    **;-118.44880925   ***;-118.44880925  ****;-118.44880925 *****;-118.44880925******;-118.4488092*******;-118.448809********;-118.44880*********;-118.4488**********;-118.448***********;-118.44************;-118.4*************;-118.**************;-118***************;-11****************;-1*****************;-******************;*******************
-118.4493138667;-118.4493138667   *;-118.4493138667  **;-118.4493138667 ***;-118.4493138667****;-118.449313866*****;-118.44931386******;-118.4493138*******;-118.449313********;-118.44931*********;-118.4493**********;-118.449***********;-118.44************;-118.4*************;-118.**************;-118***************;-11****************;-1*****************;-******************;*******************
-118.4548426736;-118.4548426736   *;-118.4548426736  **;-118.4548426736 ***;-118.4548426736****;-118.454842673*****;-118.45484267******;-118.4548426*******;-118.454842********;-118.45484*********;-118.4548**********;-118.454***********;-118.45************;-118.4*************;-118.**************;-118***************;-11****************;-1*****************;-******************;*******************
-118.4551926167;-118.4551926167   *;-118.4551926167  **;-118.4551926167 ***;-118.4551926167****;-118.455192616*****;-118.45519261******;-118.4551926*******;-118.455192********;-118.45519*********;-118.4551**********;-118.455***********;-118.45************;-118.4*************;-118.**************;-118***************;-11****************;-1*****************;-******************;*******************
-118.45865984;-118.45865984     *;-118.45865984    **;-118.45865984   ***;-118.45865984  ****;-118.45865984 *****;-118.45865984******;-118.4586598*******;-118.458659********;-118.45865*********;-118.4586**********;-118.458***********;-118.45************;-118.4*************;-118.**************;-118***************;-11****************;-1*****************;-******************;*******************
-118.4673142433;-118.4673142433   *;-118.4673142433  **;-118.4673142433 ***;-118.4673142433****;-118.467314243*****;-118.46731424******;-118.4673142*******;-118.467314********;-118.46731*********;-118.4673**********;-118.467***********;-118.46************;-118.4*************;-118.**************;-118***************;-11****************;-1*****************;-******************;*******************
-118.4676396;-118.4676396      *;-118.4676396     **;-118.4676396    ***;-118.4676396   ****;-118.4676396  *****;-118.4676396 ******;-118.4676396*******;-118.467639********;-118.46763*********;-118.4676**********;-118.467***********;-118.46************;-118.4*************;-118.**************;-118***************;-11****************;-1*****************;-******************;*******************
-73.782806396500007;-73.78280639650000*;-73.7828063965000**;-73.782806396500***;-73.78280639650****;-73.7828063965*****;-73.782806396******;-73.78280639*******;-73.7828063********;-73.782806*********;-73.78280**********;-73.7828***********;-73.782************;-73.78*************;-73.7**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.845181640000007;-73.84518164000000*;-73.8451816400000**;-73.845181640000***;-73.84518164000****;-73.8451816400*****;-73.845181640******;-73.84518164*******;-73.8451816********;-73.845181*********;-73.84518**********;-73.8451***********;-73.845************;-73.84*************;-73.8**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.845557874199997;-73.84555787419999*;-73.8455578741999**;-73.845557874199***;-73.84555787419****;-73.8455578741*****;-73.845557874******;-73.84555787*******;-73.8455578********;-73.845557*********;-73.84555**********;-73.8455***********;-73.845************;-73.84*************;-73.8**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.849193;-73.849193        *;-73.849193       **;-73.849193      ***;-73.849193     ****;-73.849193    *****;-73.849193   ******;-73.849193  *******;-73.849193 ********;-73.849193*********;-73.84919**********;-73.8491***********;-73.849************;-73.84*************;-73.8**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.862959883299993;-73.86295988329999*;-73.8629598832999**;-73.862959883299***;-73.86295988329****;-73.8629598832*****;-73.862959883******;-73.86295988*******;-73.8629598********;-73.862959*********;-73.86295**********;-73.8629***********;-73.862************;-73.86*************;-73.8**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.872005939499999;-73.87200593949999*;-73.8720059394999**;-73.872005939499***;-73.87200593949****;-73.8720059394*****;-73.872005939******;-73.87200593*******;-73.8720059********;-73.872005*********;-73.87200**********;-73.8720***********;-73.872************;-73.87*************;-73.8**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.872587019999997;-73.87258701999999*;-73.8725870199999**;-73.872587019999***;-73.87258701999****;-73.8725870199*****;-73.872587019******;-73.87258701*******;-73.8725870********;-73.872587*********;-73.87258**********;-73.8725***********;-73.872************;-73.87*************;-73.8**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.872799873399998;-73.87279987339999*;-73.8727998733999**;-73.872799873399***;-73.87279987339****;-73.8727998733*****;-73.872799873******;-73.87279987*******;-73.8727998********;-73.872799*********;-73.87279**********;-73.8727***********;-73.872************;-73.87*************;-73.8**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.988105216700006;-73.98810521670000*;-73.9881052167000**;-73.988105216700***;-73.98810521670****;-73.9881052167*****;-73.988105216******;-73.98810521*******;-73.9881052********;-73.988105*********;-73.98810**********;-73.9881***********;-73.988************;-73.98*************;-73.9**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.989454507800005;-73.98945450780000*;-73.9894545078000**;-73.989454507800***;-73.98945450780****;-73.9894545078*****;-73.989454507******;-73.98945450*******;-73.9894545********;-73.989454*********;-73.98945**********;-73.9894***********;-73.989************;-73.98*************;-73.9**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.993421424999994;-73.99342142499999*;-73.9934214249999**;-73.993421424999***;-73.99342142499****;-73.9934214249*****;-73.993421424******;-73.99342142*******;-73.9934214********;-73.993421*********;-73.99342**********;-73.9934***********;-73.993************;-73.99*************;-73.9**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.994620751699998;-73.99462075169999*;-73.9946207516999**;-73.994620751699***;-73.99462075169****;-73.9946207516*****;-73.994620751******;-73.99462075*******;-73.9946207********;-73.994620*********;-73.99462**********;-73.9946***********;-73.994************;-73.99*************;-73.9**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.994650766399999;-73.99465076639999*;-73.9946507663999**;-73.994650766399***;-73.99465076639****;-73.9946507663*****;-73.994650766******;-73.99465076*******;-73.9946507********;-73.994650*********;-73.99465**********;-73.9946***********;-73.994************;-73.99*************;-73.9**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.996202945700006;-73.99620294570000*;-73.9962029457000**;-73.996202945700***;-73.99620294570****;-73.9962029457*****;-73.996202945******;-73.99620294*******;-73.9962029********;-73.996202*********;-73.99620**********;-73.9962***********;-73.996************;-73.99*************;-73.9**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.996585934099997;-73.99658593409999*;-73.9965859340999**;-73.996585934099***;-73.99658593409****;-73.9965859340*****;-73.996585934******;-73.99658593*******;-73.9965859********;-73.996585*********;-73.99658**********;-73.9965***********;-73.996************;-73.99*************;-73.9**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.996868133500001;-73.99686813350000*;-73.9968681335000**;-73.996868133500***;-73.99686813350****;-73.9968681335*****;-73.996868133******;-73.99686813*******;-73.9968681********;-73.996868*********;-73.99686**********;-73.9968***********;-73.996************;-73.99*************;-73.9**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.998535327499994;-73.99853532749999*;-73.9985353274999**;-73.998535327499***;-73.99853532749****;-73.9985353274*****;-73.998535327******;-73.99853532*******;-73.9985353********;-73.998535*********;-73.99853**********;-73.9985***********;-73.998************;-73.99*************;-73.9**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.999110460300003;-73.99911046030000*;-73.9991104603000**;-73.999110460300***;-73.99911046030****;-73.9991104603*****;-73.999110460******;-73.99911046*******;-73.9991104********;-73.999110*********;-73.99911**********;-73.9991***********;-73.999************;-73.99*************;-73.9**************;-73.***************;-73****************;-7*****************;-******************;*******************
-73.999566435800006;-73.99956643580000*;-73.9995664358000**;-73.999566435800***;-73.99956643580****;-73.9995664358*****;-73.999566435******;-73.99956643*******;-73.9995664********;-73.999566*********;-73.99956**********;-73.9995***********;-73.999************;-73.99*************;-73.9**************;-73.***************;-73****************;-7*****************;-******************;*******************
-74.000097513200004;-74.00009751320000*;-74.0000975132000**;-74.000097513200***;-74.00009751320****;-74.0000975132*****;-74.000097513******;-74.00009751*******;-74.0000975********;-74.000097*********;-74.00009**********;-74.0000***********;-74.000************;-74.00*************;-74.0**************;-74.***************;-74****************;-7*****************;-******************;*******************
-74.000419378299995;-74.00041937829999*;-74.0004193782999**;-74.000419378299***;-74.00041937829****;-74.0004193782*****;-74.000419378******;-74.00041937*******;-74.0004193********;-74.000419*********;-74.00041**********;-74.0004***********;-74.000************;-74.00*************;-74.0**************;-74.***************;-74****************;-7*****************;-******************;*******************
-74.000430107100001;-74.00043010710000*;-74.0004301071000**;-74.000430107100***;-74.00043010710****;-74.0004301071*****;-74.000430107******;-74.00043010*******;-74.0004301********;-74.000430*********;-74.00043**********;-74.0004***********;-74.000************;-74.00*************;-74.0**************;-74.***************;-74****************;-7*****************;-******************;*******************
-74.000552650000003;-74.00055265000000*;-74.0005526500000**;-74.000552650000***;-74.00055265000****;-74.0005526500*****;-74.000552650******;-74.00055265*******;-74.0005526********;-74.000552*********;-74.00055**********;-74.0005***********;-74.000************;-74.00*************;-74.0**************;-74.***************;-74****************;-7*****************;-******************;*******************
-74.003294706299997;-74.00329470629999*;-74.0032947062999**;-74.003294706299***;-74.00329470629****;-74.0032947062*****;-74.003294706******;-74.00329470*******;-74.0032947********;-74.003294*********;-74.00329**********;-74.0032***********;-74.003************;-74.00*************;-74.0**************;-74.***************;-74****************;-7*****************;-******************;*******************
-74.004145483299993;-74.00414548329999*;-74.0041454832999**;-74.004145483299***;-74.00414548329****;-74.0041454832*****;-74.004145483******;-74.00414548*******;-74.0041454********;-74.004145*********;-74.00414**********;-74.0041***********;-74.004************;-74.00*************;-74.0**************;-74.***************;-74****************;-7*****************;-******************;*******************
-74.004163533300002;-74.00416353330000*;-74.0041635333000**;-74.004163533300***;-74.00416353330****;-74.0041635333*****;-74.004163533******;-74.00416353*******;-74.0041635********;-74.004163*********;-74.00416**********;-74.0041***********;-74.004************;-74.00*************;-74.0**************;-74.***************;-74****************;-7*****************;-******************;*******************
-74.006030559500005;-74.00603055950000*;-74.0060305595000**;-74.006030559500***;-74.00603055950****;-74.0060305595*****;-74.006030559******;-74.00603055*******;-74.0060305********;-74.006030*********;-74.00603**********;-74.0060***********;-74.006************;-74.00*************;-74.0**************;-74.***************;-74****************;-7*****************;-******************;*******************
-74.007626000000002;-74.00762600000000*;-74.0076260000000**;-74.007626000000***;-74.00762600000****;-74.0076260000*****;-74.007626000******;-74.00762600*******;-74.0076260********;-74.007626*********;-74.00762**********;-74.0076***********;-74.007************;-74.00*************;-74.0**************;-74.***************;-74****************;-7*****************;-******************;*******************
